Case ID,Activity,Complete Timestamp,Resource,Role,Amount
declaration 129606,Declaration SUBMITTED by EMPLOYEE,2018/12/01 12:32:04.000000,STAFF MEMBER,EMPLOYEE,3.0497164537235797
declaration 129606,Declaration APPROVED by ADMINISTRATION,2018/12/04 20:22:54.000000,STAFF MEMBER,ADMINISTRATION,3.0497164537235797
declaration 129606,Declaration FINAL_APPROVED by SUPERVISOR,2018/12/05 14:30:19.000000,STAFF MEMBER,SUPERVISOR,3.0497164537235797
declaration 129606,Request Payment,2018/12/06 07:46:30.000000,SYSTEM,UNDEFINED,3.0497164537235797
declaration 129606,Payment Handled,2018/12/10 17:31:26.000000,SYSTEM,UNDEFINED,3.0497164537235797
declaration 134622,Declaration SUBMITTED by EMPLOYEE,2018/12/01 16:38:55.000000,STAFF MEMBER,EMPLOYEE,48.62945262174797
declaration 134622,Declaration APPROVED by ADMINISTRATION,2018/12/01 16:41:25.000000,STAFF MEMBER,ADMINISTRATION,48.62945262174797
declaration 134622,Declaration APPROVED by BUDGET OWNER,2018/12/04 09:40:54.000000,STAFF MEMBER,BUDGET OWNER,48.62945262174797
declaration 134622,Declaration FINAL_APPROVED by SUPERVISOR,2018/12/06 11:07:02.000000,STAFF MEMBER,SUPERVISOR,48.62945262174797
declaration 134622,Request Payment,2018/12/10 09:10:25.000000,SYSTEM,UNDEFINED,48.62945262174797
declaration 134622,Payment Handled,2018/12/13 17:31:07.000000,SYSTEM,UNDEFINED,48.62945262174797
declaration 136598,Declaration SUBMITTED by EMPLOYEE,2018/12/01 18:52:58.000000,STAFF MEMBER,EMPLOYEE,108.72459287504645
declaration 136598,Declaration APPROVED by ADMINISTRATION,2018/12/01 18:55:52.000000,STAFF MEMBER,ADMINISTRATION,108.72459287504645
declaration 136598,Declaration APPROVED by BUDGET OWNER,2018/12/02 16:06:24.000000,STAFF MEMBER,BUDGET OWNER,108.72459287504645
declaration 136598,Declaration FINAL_APPROVED by SUPERVISOR,2018/12/03 17:13:01.000000,STAFF MEMBER,SUPERVISOR,108.72459287504645
declaration 136598,Request Payment,2018/12/04 08:56:39.000000,SYSTEM,UNDEFINED,108.72459287504645
declaration 136598,Payment Handled,2018/12/06 17:31:33.000000,SYSTEM,UNDEFINED,108.72459287504645
declaration 132184,Declaration SUBMITTED by EMPLOYEE,2018/12/01 20:40:15.000000,STAFF MEMBER,EMPLOYEE,40.343671449027816
declaration 132184,Declaration APPROVED by ADMINISTRATION,2018/12/01 20:40:51.000000,STAFF MEMBER,ADMINISTRATION,40.343671449027816
declaration 132184,Declaration FINAL_APPROVED by SUPERVISOR,2018/12/03 09:19:52.000000,STAFF MEMBER,SUPERVISOR,40.343671449027816
declaration 132184,Request Payment,2018/12/06 14:17:12.000000,SYSTEM,UNDEFINED,40.343671449027816
declaration 132184,Payment Handled,2018/12/10 17:31:26.000000,SYSTEM,UNDEFINED,40.343671449027816
declaration 132189,Declaration SUBMITTED by EMPLOYEE,2018/12/01 20:45:24.000000,STAFF MEMBER,EMPLOYEE,44.954376757488134
declaration 132189,Declaration APPROVED by ADMINISTRATION,2018/12/01 20:45:37.000000,STAFF MEMBER,ADMINISTRATION,44.954376757488134
declaration 132189,Declaration FINAL_APPROVED by SUPERVISOR,2018/12/03 09:05:33.000000,STAFF MEMBER,SUPERVISOR,44.954376757488134
declaration 132189,Request Payment,2018/12/06 14:17:11.000000,SYSTEM,UNDEFINED,44.954376757488134
declaration 132189,Payment Handled,2018/12/10 17:31:26.000000,SYSTEM,UNDEFINED,44.954376757488134
declaration 132194,Declaration SUBMITTED by EMPLOYEE,2018/12/01 20:48:19.000000,STAFF MEMBER,EMPLOYEE,40.343671449027816
declaration 132194,Declaration APPROVED by ADMINISTRATION,2018/12/01 20:50:06.000000,STAFF MEMBER,ADMINISTRATION,40.343671449027816
declaration 132194,Declaration FINAL_APPROVED by SUPERVISOR,2018/12/03 09:04:17.000000,STAFF MEMBER,SUPERVISOR,40.343671449027816
declaration 132194,Request Payment,2018/12/06 14:17:13.000000,SYSTEM,UNDEFINED,40.343671449027816
declaration 132194,Payment Handled,2018/12/10 17:31:26.000000,SYSTEM,UNDEFINED,40.343671449027816
declaration 134628,Declaration SUBMITTED by EMPLOYEE,2018/12/02 10:06:11.000000,STAFF MEMBER,EMPLOYEE,56.132544943644476
declaration 134628,Declaration APPROVED by ADMINISTRATION,2018/12/02 10:06:15.000000,STAFF MEMBER,ADMINISTRATION,56.132544943644476
declaration 134628,Declaration FINAL_APPROVED by SUPERVISOR,2018/12/04 09:40:19.000000,STAFF MEMBER,SUPERVISOR,56.132544943644476
declaration 134628,Request Payment,2018/12/06 11:42:42.000000,SYSTEM,UNDEFINED,56.132544943644476
declaration 134628,Payment Handled,2018/12/10 17:31:26.000000,SYSTEM,UNDEFINED,56.132544943644476
declaration 137016,Declaration SUBMITTED by EMPLOYEE,2018/12/02 14:37:10.000000,STAFF MEMBER,EMPLOYEE,0.0
declaration 137016,Declaration REJECTED by ADMINISTRATION,2018/12/02 14:38:55.000000,STAFF MEMBER,ADMINISTRATION,0.0
declaration 137016,Declaration REJECTED by EMPLOYEE,2018/12/03 09:55:31.000000,STAFF MEMBER,EMPLOYEE,0.0
declaration 134633,Declaration SUBMITTED by EMPLOYEE,2018/12/02 15:31:07.000000,STAFF MEMBER,EMPLOYEE,125.531259041118
declaration 134633,Declaration REJECTED by ADMINISTRATION,2018/12/02 15:33:05.000000,STAFF MEMBER,ADMINISTRATION,125.531259041118
declaration 134633,Declaration REJECTED by EMPLOYEE,2018/12/02 16:09:47.000000,STAFF MEMBER,EMPLOYEE,125.531259041118
declaration 134633,Declaration SUBMITTED by EMPLOYEE,2018/12/02 17:38:23.000000,STAFF MEMBER,EMPLOYEE,125.531259041118
declaration 134633,Declaration APPROVED by ADMINISTRATION,2018/12/02 17:38:29.000000,STAFF MEMBER,ADMINISTRATION,125.531259041118
declaration 134633,Declaration APPROVED by BUDGET OWNER,2018/12/03 10:30:27.000000,STAFF MEMBER,BUDGET OWNER,125.531259041118
declaration 134633,Declaration FINAL_APPROVED by SUPERVISOR,2018/12/03 17:58:01.000000,STAFF MEMBER,SUPERVISOR,125.531259041118
declaration 134633,Request Payment,2018/12/06 14:10:54.000000,SYSTEM,UNDEFINED,125.531259041118
declaration 134633,Payment Handled,2018/12/10 17:31:26.000000,SYSTEM,UNDEFINED,125.531259041118
declaration 134972,Declaration SUBMITTED by EMPLOYEE,2018/12/02 16:54:19.000000,STAFF MEMBER,EMPLOYEE,41.65070067656025
declaration 134972,Declaration APPROVED by ADMINISTRATION,2018/12/04 09:08:46.000000,STAFF MEMBER,ADMINISTRATION,41.65070067656025
declaration 134972,Declaration REJECTED by SUPERVISOR,2018/12/04 09:27:16.000000,STAFF MEMBER,SUPERVISOR,41.65070067656025
declaration 134972,Declaration REJECTED by EMPLOYEE,2018/12/06 11:05:56.000000,STAFF MEMBER,EMPLOYEE,41.65070067656025
declaration 134972,Declaration SUBMITTED by EMPLOYEE,2018/12/06 11:09:09.000000,STAFF MEMBER,EMPLOYEE,41.65070067656025
declaration 134972,Declaration APPROVED by ADMINISTRATION,2018/12/06 11:09:12.000000,STAFF MEMBER,ADMINISTRATION,41.65070067656025
declaration 134972,Declaration FINAL_APPROVED by SUPERVISOR,2018/12/10 12:10:06.000000,STAFF MEMBER,SUPERVISOR,41.65070067656025
declaration 134972,Request Payment,2018/12/11 09:32:53.000000,SYSTEM,UNDEFINED,41.65070067656025
declaration 134972,Payment Handled,2018/12/13 17:31:07.000000,SYSTEM,UNDEFINED,41.65070067656025
declaration 142312,Declaration SUBMITTED by EMPLOYEE,2018/12/02 17:36:04.000000,STAFF MEMBER,EMPLOYEE,93.90844826388572
declaration 142312,Declaration APPROVED by ADMINISTRATION,2018/12/06 11:54:24.000000,STAFF MEMBER,ADMINISTRATION,93.90844826388572
declaration 142312,Declaration APPROVED by BUDGET OWNER,2018/12/10 08:12:25.000000,STAFF MEMBER,BUDGET OWNER,93.90844826388572
declaration 142312,Declaration FINAL_APPROVED by SUPERVISOR,2018/12/11 13:10:53.000000,STAFF MEMBER,SUPERVISOR,93.90844826388572
declaration 142312,Request Payment,2018/12/13 08:15:46.000000,SYSTEM,UNDEFINED,93.90844826388572
declaration 142312,Payment Handled,2018/12/17 17:31:07.000000,SYSTEM,UNDEFINED,93.90844826388572
declaration 132199,Declaration SUBMITTED by EMPLOYEE,2018/12/02 18:50:34.000000,STAFF MEMBER,EMPLOYEE,32.316139533034416
declaration 132199,Declaration APPROVED by ADMINISTRATION,2018/12/02 18:50:37.000000,STAFF MEMBER,ADMINISTRATION,32.316139533034416
declaration 132199,Declaration FINAL_APPROVED by SUPERVISOR,2018/12/03 09:03:10.000000,STAFF MEMBER,SUPERVISOR,32.316139533034416
declaration 132199,Request Payment,2018/12/21 14:01:58.000000,SYSTEM,UNDEFINED,32.316139533034416
declaration 132199,Payment Handled,2019/02/21 17:30:57.000000,SYSTEM,UNDEFINED,32.316139533034416
declaration 132204,Declaration SUBMITTED by EMPLOYEE,2018/12/02 20:39:45.000000,STAFF MEMBER,EMPLOYEE,613.0417480560404
declaration 132204,Declaration APPROVED by ADMINISTRATION,2018/12/02 20:39:56.000000,STAFF MEMBER,ADMINISTRATION,613.0417480560404
declaration 132204,Declaration FINAL_APPROVED by SUPERVISOR,2018/12/03 10:31:47.000000,STAFF MEMBER,SUPERVISOR,613.0417480560404
declaration 132204,Request Payment,2018/12/03 13:00:14.000000,SYSTEM,UNDEFINED,613.0417480560404
declaration 132204,Payment Handled,2018/12/06 17:31:33.000000,SYSTEM,UNDEFINED,613.0417480560404
declaration 132209,Declaration SUBMITTED by EMPLOYEE,2018/12/02 20:48:54.000000,STAFF MEMBER,EMPLOYEE,31.179364913448488
declaration 132209,Declaration APPROVED by ADMINISTRATION,2018/12/02 20:48:58.000000,STAFF MEMBER,ADMINISTRATION,31.179364913448488
declaration 132209,Declaration FINAL_APPROVED by SUPERVISOR,2018/12/03 09:35:51.000000,STAFF MEMBER,SUPERVISOR,31.179364913448488
declaration 132209,Request Payment,2018/12/03 16:25:17.000000,SYSTEM,UNDEFINED,31.179364913448488
declaration 132209,Payment Handled,2018/12/06 17:31:33.000000,SYSTEM,UNDEFINED,31.179364913448488
declaration 134642,Declaration SUBMITTED by EMPLOYEE,2018/12/02 21:10:13.000000,STAFF MEMBER,EMPLOYEE,387.94828015101683
declaration 134642,Declaration APPROVED by ADMINISTRATION,2018/12/02 21:10:35.000000,STAFF MEMBER,ADMINISTRATION,387.94828015101683
declaration 134642,Declaration APPROVED by BUDGET OWNER,2018/12/04 09:39:14.000000,STAFF MEMBER,BUDGET OWNER,387.94828015101683
declaration 134642,Declaration FINAL_APPROVED by SUPERVISOR,2018/12/06 11:08:45.000000,STAFF MEMBER,SUPERVISOR,387.94828015101683
declaration 134642,Request Payment,2018/12/10 09:11:02.000000,SYSTEM,UNDEFINED,387.94828015101683
declaration 134642,Payment Handled,2018/12/13 17:31:07.000000,SYSTEM,UNDEFINED,387.94828015101683
declaration 129426,Declaration SUBMITTED by EMPLOYEE,2018/12/03 05:37:20.000000,STAFF MEMBER,EMPLOYEE,325.2793332253364
declaration 129426,Declaration REJECTED by ADMINISTRATION,2018/12/03 05:38:29.000000,STAFF MEMBER,ADMINISTRATION,325.2793332253364
declaration 129426,Declaration REJECTED by EMPLOYEE,2018/12/03 09:35:05.000000,STAFF MEMBER,EMPLOYEE,325.2793332253364
declaration 129426,Declaration SUBMITTED by EMPLOYEE,2018/12/03 11:05:53.000000,STAFF MEMBER,EMPLOYEE,325.2793332253364
declaration 129426,Declaration APPROVED by ADMINISTRATION,2018/12/03 11:06:37.000000,STAFF MEMBER,ADMINISTRATION,325.2793332253364
declaration 129426,Declaration FINAL_APPROVED by SUPERVISOR,2018/12/03 14:45:10.000000,STAFF MEMBER,SUPERVISOR,325.2793332253364
declaration 129426,Request Payment,2018/12/06 14:30:02.000000,SYSTEM,UNDEFINED,325.2793332253364
declaration 129426,Payment Handled,2018/12/10 17:31:26.000000,SYSTEM,UNDEFINED,325.2793332253364
declaration 133824,Declaration SUBMITTED by EMPLOYEE,2018/12/03 08:39:48.000000,STAFF MEMBER,EMPLOYEE,151.65758424108282
declaration 133824,Declaration APPROVED by ADMINISTRATION,2018/12/03 08:39:50.000000,STAFF MEMBER,ADMINISTRATION,151.65758424108282
declaration 133824,Declaration APPROVED by BUDGET OWNER,2018/12/03 08:59:49.000000,STAFF MEMBER,BUDGET OWNER,151.65758424108282
declaration 133824,Declaration FINAL_APPROVED by SUPERVISOR,2018/12/04 07:41:29.000000,STAFF MEMBER,SUPERVISOR,151.65758424108282
declaration 133824,Request Payment,2018/12/06 08:18:35.000000,SYSTEM,UNDEFINED,151.65758424108282
declaration 133824,Payment Handled,2018/12/10 17:31:26.000000,SYSTEM,UNDEFINED,151.65758424108282
declaration 142318,Declaration SUBMITTED by EMPLOYEE,2018/12/03 09:05:04.000000,STAFF MEMBER,EMPLOYEE,43.20451966805276
declaration 142318,Declaration APPROVED by ADMINISTRATION,2018/12/03 09:22:15.000000,STAFF MEMBER,ADMINISTRATION,43.20451966805276
declaration 142318,Declaration FINAL_APPROVED by SUPERVISOR,2018/12/04 09:37:30.000000,STAFF MEMBER,SUPERVISOR,43.20451966805276
declaration 142318,Request Payment,2018/12/07 19:44:15.000000,SYSTEM,UNDEFINED,43.20451966805276
declaration 142318,Payment Handled,2018/12/13 17:31:07.000000,SYSTEM,UNDEFINED,43.20451966805276
declaration 134648,Declaration SUBMITTED by EMPLOYEE,2018/12/03 09:12:08.000000,STAFF MEMBER,EMPLOYEE,29.041736337355314
declaration 134648,Declaration APPROVED by ADMINISTRATION,2018/12/03 09:16:15.000000,STAFF MEMBER,ADMINISTRATION,29.041736337355314
declaration 134648,Declaration APPROVED by BUDGET OWNER,2018/12/03 10:32:41.000000,STAFF MEMBER,BUDGET OWNER,29.041736337355314
declaration 134648,Declaration FINAL_APPROVED by SUPERVISOR,2018/12/04 16:02:32.000000,STAFF MEMBER,SUPERVISOR,29.041736337355314
declaration 134648,Request Payment,2018/12/04 21:25:04.000000,SYSTEM,UNDEFINED,29.041736337355314
declaration 134648,Payment Handled,2018/12/06 17:31:33.000000,SYSTEM,UNDEFINED,29.041736337355314
declaration 134654,Declaration SUBMITTED by EMPLOYEE,2018/12/03 09:36:56.000000,STAFF MEMBER,EMPLOYEE,102.59731127913585
declaration 134654,Declaration APPROVED by ADMINISTRATION,2018/12/03 09:58:12.000000,STAFF MEMBER,ADMINISTRATION,102.59731127913585
declaration 134654,Declaration APPROVED by BUDGET OWNER,2018/12/04 09:35:31.000000,STAFF MEMBER,BUDGET OWNER,102.59731127913585
declaration 134654,Declaration FINAL_APPROVED by SUPERVISOR,2018/12/04 12:12:41.000000,STAFF MEMBER,SUPERVISOR,102.59731127913585
declaration 134654,Request Payment,2018/12/06 09:22:12.000000,SYSTEM,UNDEFINED,102.59731127913585
declaration 134654,Payment Handled,2018/12/10 17:31:26.000000,SYSTEM,UNDEFINED,102.59731127913585
declaration 142323,Declaration SUBMITTED by EMPLOYEE,2018/12/03 09:44:12.000000,STAFF MEMBER,EMPLOYEE,194.71352528220174
declaration 142323,Declaration APPROVED by ADMINISTRATION,2018/12/03 09:44:15.000000,STAFF MEMBER,ADMINISTRATION,194.71352528220174
declaration 142323,Declaration APPROVED by BUDGET OWNER,2018/12/03 10:02:41.000000,STAFF MEMBER,BUDGET OWNER,194.71352528220174
declaration 142323,Declaration FINAL_APPROVED by SUPERVISOR,2018/12/05 13:35:01.000000,STAFF MEMBER,SUPERVISOR,194.71352528220174
declaration 142323,Request Payment,2018/12/06 08:14:00.000000,SYSTEM,UNDEFINED,194.71352528220174
declaration 142323,Payment Handled,2018/12/10 17:31:26.000000,SYSTEM,UNDEFINED,194.71352528220174
declaration 130579,Declaration SUBMITTED by EMPLOYEE,2018/12/03 10:06:29.000000,STAFF MEMBER,EMPLOYEE,37.380933921296
declaration 130579,Declaration APPROVED by ADMINISTRATION,2018/12/03 10:10:02.000000,STAFF MEMBER,ADMINISTRATION,37.380933921296
declaration 130579,Declaration APPROVED by BUDGET OWNER,2018/12/03 11:15:03.000000,STAFF MEMBER,BUDGET OWNER,37.380933921296
declaration 130579,Declaration FINAL_APPROVED by SUPERVISOR,2018/12/04 10:50:04.000000,STAFF MEMBER,SUPERVISOR,37.380933921296
declaration 130579,Request Payment,2018/12/04 17:10:07.000000,SYSTEM,UNDEFINED,37.380933921296
declaration 130579,Payment Handled,2018/12/06 17:31:33.000000,SYSTEM,UNDEFINED,37.380933921296
declaration 130585,Declaration SUBMITTED by EMPLOYEE,2018/12/03 10:08:21.000000,STAFF MEMBER,EMPLOYEE,43.67478171119142
declaration 130585,Declaration APPROVED by ADMINISTRATION,2018/12/03 10:10:51.000000,STAFF MEMBER,ADMINISTRATION,43.67478171119142
declaration 130585,Declaration FINAL_APPROVED by SUPERVISOR,2018/12/04 07:34:29.000000,STAFF MEMBER,SUPERVISOR,43.67478171119142
declaration 130585,Request Payment,2018/12/04 11:19:13.000000,SYSTEM,UNDEFINED,43.67478171119142
declaration 130585,Payment Handled,2018/12/06 17:31:33.000000,SYSTEM,UNDEFINED,43.67478171119142
declaration 131147,Declaration SUBMITTED by EMPLOYEE,2018/12/03 10:24:34.000000,STAFF MEMBER,EMPLOYEE,226.16861667564277
declaration 131147,Declaration APPROVED by ADMINISTRATION,2018/12/03 10:24:39.000000,STAFF MEMBER,ADMINISTRATION,226.16861667564277
declaration 131147,Declaration FINAL_APPROVED by SUPERVISOR,2018/12/04 14:25:16.000000,STAFF MEMBER,SUPERVISOR,226.16861667564277
declaration 131147,Request Payment,2018/12/05 10:03:14.000000,SYSTEM,UNDEFINED,226.16861667564277
declaration 131147,Payment Handled,2018/12/06 17:31:33.000000,SYSTEM,UNDEFINED,226.16861667564277
declaration 134981,Declaration SUBMITTED by EMPLOYEE,2018/12/03 10:34:54.000000,STAFF MEMBER,EMPLOYEE,67.58747145522008
declaration 134981,Declaration APPROVED by ADMINISTRATION,2018/12/03 12:17:00.000000,STAFF MEMBER,ADMINISTRATION,67.58747145522008
declaration 134981,Declaration APPROVED by BUDGET OWNER,2018/12/05 11:16:51.000000,STAFF MEMBER,BUDGET OWNER,67.58747145522008
declaration 134981,Declaration FINAL_APPROVED by SUPERVISOR,2018/12/10 23:28:04.000000,STAFF MEMBER,SUPERVISOR,67.58747145522008
declaration 134981,Request Payment,2018/12/11 09:53:14.000000,SYSTEM,UNDEFINED,67.58747145522008
declaration 134981,Payment Handled,2018/12/13 17:31:07.000000,SYSTEM,UNDEFINED,67.58747145522008
declaration 134987,Declaration SUBMITTED by EMPLOYEE,2018/12/03 10:47:13.000000,STAFF MEMBER,EMPLOYEE,0.0
declaration 134987,Declaration REJECTED by ADMINISTRATION,2018/12/03 11:03:40.000000,STAFF MEMBER,ADMINISTRATION,0.0
declaration 134987,Declaration REJECTED by EMPLOYEE,2018/12/03 13:46:53.000000,STAFF MEMBER,EMPLOYEE,0.0
declaration 132214,Declaration SUBMITTED by EMPLOYEE,2018/12/03 10:57:58.000000,STAFF MEMBER,EMPLOYEE,80.8032555793951
declaration 132214,Declaration APPROVED by ADMINISTRATION,2018/12/03 10:57:59.000000,STAFF MEMBER,ADMINISTRATION,80.8032555793951
declaration 132214,Declaration APPROVED by BUDGET OWNER,2018/12/04 09:32:06.000000,STAFF MEMBER,BUDGET OWNER,80.8032555793951
declaration 132214,Declaration FINAL_APPROVED by SUPERVISOR,2018/12/06 10:31:00.000000,STAFF MEMBER,SUPERVISOR,80.8032555793951
declaration 132214,Request Payment,2018/12/06 14:21:26.000000,SYSTEM,UNDEFINED,80.8032555793951
declaration 132214,Payment Handled,2018/12/10 17:31:26.000000,SYSTEM,UNDEFINED,80.8032555793951
declaration 140585,Declaration SUBMITTED by EMPLOYEE,2018/12/03 11:28:07.000000,STAFF MEMBER,EMPLOYEE,275.00747902886627
declaration 140585,Declaration APPROVED by ADMINISTRATION,2018/12/03 11:28:16.000000,STAFF MEMBER,ADMINISTRATION,275.00747902886627
declaration 140585,Declaration REJECTED by BUDGET OWNER,2018/12/04 13:43:56.000000,STAFF MEMBER,BUDGET OWNER,275.00747902886627
declaration 140585,Declaration REJECTED by EMPLOYEE,2018/12/10 15:45:38.000000,STAFF MEMBER,EMPLOYEE,275.00747902886627
declaration 140585,Declaration SUBMITTED by EMPLOYEE,2018/12/14 12:27:04.000000,STAFF MEMBER,EMPLOYEE,275.00747902886627
declaration 140585,Declaration APPROVED by ADMINISTRATION,2018/12/14 12:27:20.000000,STAFF MEMBER,ADMINISTRATION,275.00747902886627
declaration 140585,Declaration APPROVED by BUDGET OWNER,2018/12/16 13:50:59.000000,STAFF MEMBER,BUDGET OWNER,275.00747902886627
declaration 140585,Declaration FINAL_APPROVED by SUPERVISOR,2018/12/18 09:58:15.000000,STAFF MEMBER,SUPERVISOR,275.00747902886627
declaration 140585,Request Payment,2018/12/18 10:15:17.000000,SYSTEM,UNDEFINED,275.00747902886627
declaration 140585,Payment Handled,2018/12/20 17:31:28.000000,SYSTEM,UNDEFINED,275.00747902886627
declaration 129434,Declaration SUBMITTED by EMPLOYEE,2018/12/03 11:28:25.000000,STAFF MEMBER,EMPLOYEE,49.841100943164065
declaration 129434,Declaration APPROVED by ADMINISTRATION,2018/12/03 11:35:07.000000,STAFF MEMBER,ADMINISTRATION,49.841100943164065
declaration 129434,Declaration FINAL_APPROVED by SUPERVISOR,2018/12/04 09:31:38.000000,STAFF MEMBER,SUPERVISOR,49.841100943164065
declaration 129434,Request Payment,2018/12/13 10:16:07.000000,SYSTEM,UNDEFINED,49.841100943164065
declaration 129434,Payment Handled,2018/12/17 17:31:07.000000,SYSTEM,UNDEFINED,49.841100943164065
declaration 140823,Declaration SUBMITTED by EMPLOYEE,2018/12/03 11:45:55.000000,STAFF MEMBER,EMPLOYEE,161.79188152319412
declaration 140823,Declaration APPROVED by ADMINISTRATION,2018/12/03 11:46:18.000000,STAFF MEMBER,ADMINISTRATION,161.79188152319412
declaration 140823,Declaration FINAL_APPROVED by SUPERVISOR,2018/12/04 09:31:20.000000,STAFF MEMBER,SUPERVISOR,161.79188152319412
declaration 140823,Request Payment,2018/12/13 10:16:05.000000,SYSTEM,UNDEFINED,161.79188152319412
declaration 140823,Payment Handled,2018/12/17 17:31:07.000000,SYSTEM,UNDEFINED,161.79188152319412
declaration 133830,Declaration SUBMITTED by EMPLOYEE,2018/12/03 12:03:07.000000,STAFF MEMBER,EMPLOYEE,288.26932642803536
declaration 133830,Declaration APPROVED by ADMINISTRATION,2018/12/17 10:49:05.000000,STAFF MEMBER,ADMINISTRATION,288.26932642803536
declaration 133830,Declaration APPROVED by BUDGET OWNER,2018/12/19 16:36:44.000000,STAFF MEMBER,BUDGET OWNER,288.26932642803536
declaration 133830,Declaration FINAL_APPROVED by SUPERVISOR,2018/12/20 12:40:22.000000,STAFF MEMBER,SUPERVISOR,288.26932642803536
declaration 133830,Request Payment,2019/01/03 11:51:01.000000,SYSTEM,UNDEFINED,288.26932642803536
declaration 133830,Payment Handled,2019/01/07 17:31:12.000000,SYSTEM,UNDEFINED,288.26932642803536
declaration 134660,Declaration SUBMITTED by EMPLOYEE,2018/12/03 12:08:30.000000,STAFF MEMBER,EMPLOYEE,256.6150856897966
declaration 134660,Declaration APPROVED by ADMINISTRATION,2018/12/03 12:08:33.000000,STAFF MEMBER,ADMINISTRATION,256.6150856897966
declaration 134660,Declaration APPROVED by BUDGET OWNER,2018/12/04 09:47:39.000000,STAFF MEMBER,BUDGET OWNER,256.6150856897966
declaration 134660,Declaration FINAL_APPROVED by SUPERVISOR,2018/12/06 16:40:43.000000,STAFF MEMBER,SUPERVISOR,256.6150856897966
declaration 134660,Request Payment,2018/12/13 10:15:57.000000,SYSTEM,UNDEFINED,256.6150856897966
declaration 134660,Payment Handled,2018/12/17 17:31:07.000000,SYSTEM,UNDEFINED,256.6150856897966
declaration 134666,Declaration SUBMITTED by EMPLOYEE,2018/12/03 12:15:37.000000,STAFF MEMBER,EMPLOYEE,45.25481735268721
declaration 134666,Declaration APPROVED by ADMINISTRATION,2018/12/03 12:18:43.000000,STAFF MEMBER,ADMINISTRATION,45.25481735268721
declaration 134666,Declaration FINAL_APPROVED by SUPERVISOR,2018/12/04 07:34:04.000000,STAFF MEMBER,SUPERVISOR,45.25481735268721
declaration 134666,Request Payment,2018/12/06 11:32:39.000000,SYSTEM,UNDEFINED,45.25481735268721
declaration 134666,Payment Handled,2018/12/10 17:31:26.000000,SYSTEM,UNDEFINED,45.25481735268721
declaration 133836,Declaration SUBMITTED by EMPLOYEE,2018/12/03 12:18:55.000000,STAFF MEMBER,EMPLOYEE,29.698473887700985
declaration 133836,Declaration APPROVED by ADMINISTRATION,2018/12/03 12:20:36.000000,STAFF MEMBER,ADMINISTRATION,29.698473887700985
declaration 133836,Declaration FINAL_APPROVED by SUPERVISOR,2018/12/04 07:33:39.000000,STAFF MEMBER,SUPERVISOR,29.698473887700985
declaration 133836,Request Payment,2018/12/06 11:32:41.000000,SYSTEM,UNDEFINED,29.698473887700985
declaration 133836,Payment Handled,2018/12/10 17:31:26.000000,SYSTEM,UNDEFINED,29.698473887700985
declaration 132220,Declaration SUBMITTED by EMPLOYEE,2018/12/03 12:21:40.000000,STAFF MEMBER,EMPLOYEE,17.841897053466102
declaration 132220,Declaration APPROVED by ADMINISTRATION,2018/12/03 12:23:33.000000,STAFF MEMBER,ADMINISTRATION,17.841897053466102
declaration 132220,Declaration APPROVED by BUDGET OWNER,2018/12/04 13:44:16.000000,STAFF MEMBER,BUDGET OWNER,17.841897053466102
declaration 132220,Declaration FINAL_APPROVED by SUPERVISOR,2018/12/10 15:26:25.000000,STAFF MEMBER,SUPERVISOR,17.841897053466102
declaration 132220,Request Payment,2018/12/12 06:57:26.000000,SYSTEM,UNDEFINED,17.841897053466102
declaration 132220,Payment Handled,2018/12/13 17:31:07.000000,SYSTEM,UNDEFINED,17.841897053466102
declaration 133841,Declaration SUBMITTED by EMPLOYEE,2018/12/03 12:53:32.000000,STAFF MEMBER,EMPLOYEE,0.0
declaration 133841,Declaration REJECTED by ADMINISTRATION,2018/12/03 12:53:34.000000,STAFF MEMBER,ADMINISTRATION,0.0
declaration 133841,Declaration REJECTED by EMPLOYEE,2018/12/04 13:50:17.000000,STAFF MEMBER,EMPLOYEE,0.0
declaration 133845,Declaration SUBMITTED by EMPLOYEE,2018/12/03 12:57:38.000000,STAFF MEMBER,EMPLOYEE,10.376057633862784
declaration 133845,Declaration APPROVED by ADMINISTRATION,2018/12/03 12:57:45.000000,STAFF MEMBER,ADMINISTRATION,10.376057633862784
declaration 133845,Declaration APPROVED by BUDGET OWNER,2018/12/05 14:38:59.000000,STAFF MEMBER,BUDGET OWNER,10.376057633862784
declaration 133845,Declaration FINAL_APPROVED by SUPERVISOR,2018/12/06 08:12:47.000000,STAFF MEMBER,SUPERVISOR,10.376057633862784
declaration 133845,Request Payment,2018/12/11 08:06:55.000000,SYSTEM,UNDEFINED,10.376057633862784
declaration 133845,Payment Handled,2018/12/13 17:31:07.000000,SYSTEM,UNDEFINED,10.376057633862784
declaration 142701,Declaration SUBMITTED by EMPLOYEE,2018/12/03 13:18:01.000000,STAFF MEMBER,EMPLOYEE,115.95330506066546
declaration 142701,Declaration APPROVED by ADMINISTRATION,2018/12/03 13:18:07.000000,STAFF MEMBER,ADMINISTRATION,115.95330506066546
declaration 142701,Declaration FINAL_APPROVED by SUPERVISOR,2018/12/04 07:35:21.000000,STAFF MEMBER,SUPERVISOR,115.95330506066546
declaration 142701,Request Payment,2018/12/05 11:51:14.000000,SYSTEM,UNDEFINED,115.95330506066546
